PC1,PC2,Cluster
-0.15568325262242944,-1.8121124542011102,3
-0.48623967645232785,1.2425899175337323,0
-0.45603567865629135,-0.2146812995252037,0
-1.0279851468886663,-0.19990956328657017,0
0.017202927350036205,-1.7337674580283384,1
0.35422597435383973,-1.764174627693367,1
-0.8290271256341354,-1.7287566012592004,3
-1.09436195110186,1.2288197054646472,0
-0.7466228931826496,-1.7956911530736681,3
-0.5962396401825288,1.1889990432278894,0
-0.7536322399820021,-0.2208304243544605,0
5.383900286551296,-1.946291605239801,2
-1.0236880493714369,-1.6989421320836433,1
-0.7613505844394005,-1.844531972470714,3
0.6170698590767331,1.1485196280263512,3
2.653756015579013,-1.8268186168827811,2
-0.6603809444277987,-1.7443801623275346,1
1.3001653097035186,-1.8011832196742514,1
1.3432227430306323,-1.7986729588027355,1
0.8401006893852949,1.1475267306060564,0
-1.39176924820854,-1.7117102215185027,1
0.0774036424355471,1.1602454615305355,0
-1.3011965519632573,1.2108841781834112,0
-0.34478349531281055,1.1987707586139833,0
-0.7135976806287976,-1.7922005522531161,1
-1.0991756426330503,-1.767170529459917,3
-0.24852448676499161,-1.7770999267658987,3
-1.6601564740434922,1.2038830413187327,3
-1.4332612731317897,-1.7304198934874413,1
-0.9586019719294976,-1.7056020440775153,1
-0.6942828206135038,1.179610807930795,0
0.7816724576027809,-1.8026193257277299,1
-0.9690595278068583,-1.7105801948850352,1
1.3384025138834328,-1.7648629915079563,1
0.5729494447135283,1.1332568172088293,3
-0.5341711814320725,-0.2187373355377793,0
2.47497159092036,-1.870164266028334,2
-0.3810220715097638,-1.750266646313386,1
-0.09426460861779339,1.1858066773705722,0
-2.5811614557242097,-1.7308418804057266,1
-2.151914969772703,1.2650327802243988,0
1.0169403403286175,1.1401849115964071,0
-1.0877673956129164,-1.743669227918751,1
-0.4040707858781267,-1.755556408559191,1
1.5826414917941833,-0.31068039595240693,3
4.956763688349982,1.017308937973432,2
-0.3303642368555504,1.1727419960150622,0
-1.6518739480520903,-1.717211022958093,1
2.3521536453386607,-0.31560179557588836,2
